"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.407784246E1,-1.023750019E1,8.156250000E0,-4.074375153E1,4.279467388E1
1.408784246E1,-1.031250000E1,8.212500572E0,-4.059375000E1,4.268073759E1
1.409784246E1,-1.025625038E1,8.493750572E0,-4.046250153E1,4.259751754E1
1.410784246E1,-1.025625038E1,8.400000572E0,-4.068750000E1,4.279279540E1
1.411784246E1,-1.035000038E1,8.756250381E0,-4.074375153E1,4.294004794E1
1.412784246E1,-1.048125076E1,8.737500191E0,-4.053750229E1,4.277253346E1
1.413784246E1,-1.055625057E1,8.493750572E0,-4.055625153E1,4.275965111E1
1.414784246E1,-1.046250057E1,8.568750381E0,-4.061250305E1,4.280493903E1
1.415784246E1,-1.068750000E1,8.568750381E0,-4.051875305E1,4.277166689E1
1.416784246E1,-1.068750000E1,8.475000381E0,-4.059375000E1,4.282406831E1
1.417784246E1,-1.074375057E1,8.156250000E0,-4.055625153E1,4.274063790E1
1.418784246E1,-1.100625038E1,8.137500763E0,-4.042500305E1,4.267947209E1
1.419784246E1,-1.130625057E1,8.025000572E0,-4.029375076E1,4.261241940E1
1.420784246E1,-1.132500076E1,7.968750477E0,-4.020000076E1,4.251819243E1
1.421784246E1,-1.117500019E1,8.156250000E0,-4.033125305E1,4.263818730E1
1.422784246E1,-1.130625057E1,8.175000191E0,-4.042500305E1,4.276497167E1
1.423784246E1,-1.141875076E1,8.156250000E0,-4.033125305E1,4.270271954E1
1.424784246E1,-1.140000057E1,8.081250191E0,-4.029375076E1,4.264801248E1
1.425784246E1,-1.140000057E1,8.118750572E0,-4.023750305E1,4.260200436E1
1.426784246E1,-1.125000000E1,8.212500572E0,-4.038750076E1,4.272186657E1
1.427784246E1,-1.110000038E1,8.043750763E0,-4.053750229E1,4.279253471E1
1.428784246E1,-1.106250000E1,8.231250763E0,-4.040625000E1,4.269423186E1
1.429784246E1,-1.123125076E1,8.062500000E0,-4.023750305E1,4.254646345E1
1.430784246E1,-1.145625019E1,8.100000381E0,-4.005000305E1,4.243652223E1
1.431784246E1,-1.130625057E1,8.212500572E0,-4.021875000E1,4.257727468E1
1.432784246E1,-1.125000000E1,8.212500572E0,-4.016250229E1,4.250922554E1
1.433784246E1,-1.100625038E1,8.362500191E0,-4.050000000E1,4.279391261E1
1.434784246E1,-1.106250000E1,8.381250381E0,-4.053750229E1,4.284755951E1
1.435784246E1,-1.115625000E1,8.475000381E0,-4.061250305E1,4.296117957E1
1.436784246E1,-1.125000000E1,8.343750000E0,-4.066875076E1,4.301311373E1
1.437784246E1,-1.095000076E1,8.400000572E0,-4.087500000E1,4.314195349E1
1.438784246E1,-1.051875019E1,8.381250381E0,-4.117500305E1,4.331593633E1
1.439784246E1,-1.036875057E1,8.400000572E0,-4.096875000E1,4.308723099E1
1.440784246E1,-1.014375019E1,8.456250191E0,-4.117500305E1,4.324100729E1
1.441784246E1,-1.006875038E1,8.268750191E0,-4.110000229E1,4.311568337E1
1.442784246E1,-1.001250076E1,8.231250763E0,-4.115625000E1,4.314905068E1
1.443784246E1,-9.825000763E0,8.250000000E0,-4.119375229E1,4.314531687E1
1.444784246E1,-9.618750572E0,8.268750191E0,-4.136250305E1,4.326371749E1
1.445784246E1,-9.900000572E0,8.287500381E0,-4.126875305E1,4.324121474E1
1.446784246E1,-1.027500057E1,8.212500572E0,-4.115625000E1,4.320714890E1
1.447784246E1,-1.003125000E1,8.250000000E0,-4.123125076E1,4.322851508E1
1.448784246E1,-1.029375076E1,8.175000191E0,-4.125000000E1,4.329381518E1
1.449784246E1,-1.046250057E1,8.306250572E0,-4.104375076E1,4.316303040E1
1.450784246E1,-1.046250057E1,8.212500572E0,-4.095000076E1,4.305591302E1
1.451784246E1,-1.066875076E1,8.250000000E0,-4.085625076E1,4.302462050E1
1.452784246E1,-1.061250019E1,8.268750191E0,-4.093125153E1,4.308555142E1
1.453784246E1,-1.072500038E1,8.043750763E0,-4.095000076E1,4.308863101E1
1.454784246E1,-1.057500076E1,8.156250000E0,-4.093125153E1,4.305487669E1
1.455784246E1,-1.093125057E1,8.043750763E0,-4.111875153E1,4.330064540E1
1.456784246E1,-1.110000038E1,8.137500763E0,-4.102500153E1,4.327215822E1
1.457784246E1,-1.119375038E1,8.156250000E0,-4.113750076E1,4.340643306E1
1.458784246E1,-1.110000038E1,8.100000381E0,-4.096875000E1,4.321178648E1
1.459784246E1,-1.091250038E1,8.043750763E0,-4.100625229E1,4.318908795E1
1.460784246E1,-1.125000000E1,8.081250191E0,-4.098750305E1,4.326481840E1
1.461784246E1,-1.104375076E1,8.381250381E0,-4.108125305E1,4.335757305E1
1.462784246E1,-1.093125057E1,8.325000763E0,-4.100625229E1,4.324708780E1
1.463784246E1,-1.119375038E1,8.493750572E0,-4.059375000E1,4.295691313E1
1.464784246E1,-1.098750019E1,8.400000572E0,-4.070625305E1,4.299167603E1
1.465784246E1,-1.091250038E1,8.268750191E0,-4.074375153E1,4.298264979E1
1.466784246E1,-1.110000038E1,8.343750000E0,-4.081875229E1,4.311610733E1
1.467784246E1,-1.108125019E1,8.381250381E0,-4.087500000E1,4.317180896E1
1.468784246E1,-1.070625019E1,8.437500000E0,-4.108125305E1,4.328376776E1
1.469784246E1,-1.070625019E1,8.625000000E0,-4.121250153E1,4.344519191E1
1.470784246E1,-1.072500038E1,8.568750381E0,-4.153125000E1,4.374121446E1
1.471784246E1,-1.042500019E1,8.493750572E0,-4.192500305E1,4.402874412E1
1.472784246E1,-1.055625057E1,8.606250763E0,-4.183125305E1,4.399267792E1
1.473784246E1,-1.074375057E1,8.625000000E0,-4.188750076E1,4.409514170E1
1.474784246E1,-1.035000038E1,8.868750572E0,-4.218750000E1,4.433466365E1
1.475784246E1,-1.057500076E1,8.737500191E0,-4.190625000E1,4.409431188E1
1.476784246E1,-1.091250038E1,8.812500000E0,-4.164375305E1,4.394251915E1
1.477784246E1,-1.091250038E1,8.568750381E0,-4.136250305E1,4.362754642E1
1.478784246E1,-1.087500000E1,8.662500381E0,-4.140000153E1,4.367224135E1
1.479784246E1,-1.083750057E1,8.700000763E0,-4.147500229E1,4.374148199E1
1.480784246E1,-1.070625019E1,8.718750000E0,-4.162500000E1,4.385522796E1
1.481784246E1,-1.042500019E1,8.643750191E0,-4.171875000E1,4.386170480E1
1.482784246E1,-1.061250019E1,8.493750572E0,-4.173750305E1,4.389519473E1
1.483784246E1,-1.066875076E1,8.643750191E0,-4.188750076E1,4.408060095E1
1.484784246E1,-1.044375038E1,8.400000572E0,-4.203750229E1,4.412236995E1
1.485784246E1,-1.061250019E1,8.437500000E0,-4.224375153E1,4.436610316E1
1.486784246E1,-1.068750000E1,8.362500191E0,-4.205625153E1,4.419142856E1
1.487784246E1,-1.095000076E1,8.325000763E0,-4.194375229E1,4.414166411E1
1.488784246E1,-1.095000076E1,8.418750763E0,-4.186875153E1,4.408820971E1
1.489784246E1,-1.091250038E1,8.606250763E0,-4.198125076E1,4.422189087E1
1.490784246E1,-1.123125076E1,8.643750191E0,-4.192500305E1,4.425563571E1
1.491784246E1,-1.108125019E1,8.531250000E0,-4.215000153E1,4.440944675E1
1.492784246E1,-1.119375038E1,8.831250191E0,-4.231875229E1,4.465610622E1
1.493784246E1,-1.125000000E1,8.943750381E0,-4.213125229E1,4.451511642E1
1.494784246E1,-1.113750076E1,9.150000572E0,-4.213125229E1,4.452874188E1
1.495784246E1,-1.085625076E1,9.225000381E0,-4.233750153E1,4.467015612E1
1.496784246E1,-1.081875038E1,9.356250763E0,-4.252500153E1,4.486602883E1
1.497784246E1,-1.087500000E1,9.450000763E0,-4.273125076E1,4.509465524E1
1.498784246E1,-1.065000057E1,9.450000763E0,-4.280625153E1,4.511208481E1
1.499784246E1,-1.072500038E1,9.637500763E0,-4.265625000E1,4.502735522E1
1.500784246E1,-1.059375000E1,9.712500572E0,-4.269375229E1,4.504793770E1
1.501784246E1,-1.035000038E1,9.656250000E0,-4.306875229E1,4.533523018E1
1.502784246E1,-1.061250019E1,9.468750000E0,-4.348125076E1,4.574824100E1
1.503784246E1,-1.078125000E1,9.450000763E0,-4.380000305E1,4.608663725E1
1.504784246E1,-1.080000019E1,9.412500381E0,-4.408125305E1,4.635075014E1
1.505784246E1,-1.080000019E1,9.525000572E0,-4.404375076E1,4.633807960E1
1.506784246E1,-1.089375019E1,9.543750763E0,-4.415625000E1,4.647075840E1
1.507784246E1,-1.068750000E1,9.581250191E0,-4.466250229E1,4.691228114E1
1.508784246E1,-1.065000057E1,9.600000381E0,-4.477500153E1,4.701471345E1
1.509784246E1,-1.076250076E1,9.600000381E0,-4.471875000E1,4.698678571E1
1.510784246E1,-1.040625000E1,9.993750572E0,-4.477500153E1,4.704217099E1
1.511784246E1,-1.038750076E1,1.001250076E1,-4.455000305E1,4.682790958E1
1.512784246E1,-1.031250000E1,9.975000381E0,-4.453125000E1,4.678547334E1
1.513784246E1,-1.040625000E1,9.975000381E0,-4.471875000E1,4.698464934E1
1.514784246E1,-1.001250076E1,1.025625038E1,-4.505625153E1,4.728114471E1
1.515784246E1,-1.010625076E1,1.029375076E1,-4.524375153E1,4.748783698E1
1.516784246E1,-1.010625076E1,1.020000076E1,-4.545000076E1,4.766423071E1
1.517784246E1,-9.900000572E0,1.046250057E1,-4.584375000E1,4.805333853E1
1.518784246E1,-1.003125000E1,1.036875057E1,-4.612500000E1,4.832858978E1
1.519784246E1,-9.937500000E0,1.059375000E1,-4.648125076E1,4.869792724E1
1.520784246E1,-1.005000019E1,1.068750000E1,-4.659375000E1,4.884877377E1
1.521784246E1,-9.881250381E0,1.080000019E1,-4.668750000E1,4.892853737E1
1.522784246E1,-1.001250076E1,1.091250038E1,-4.706250000E1,4.933773143E1
1.523784246E1,-9.956250191E0,1.110000038E1,-4.741875076E1,4.970789525E1
1.524784246E1,-1.025625038E1,1.134375000E1,-4.771875000E1,5.010938472E1
1.525784246E1,-1.031250000E1,1.147500038E1,-4.809375381E1,5.050774640E1
1.526784246E1,-1.051875019E1,1.147500038E1,-4.831875229E1,5.076437296E1
1.527784246E1,-1.042500019E1,1.173750019E1,-4.886250305E1,5.132244874E1
1.528784246E1,-1.051875019E1,1.201875019E1,-4.938750076E1,5.190587340E1
1.529784246E1,-1.080000019E1,1.216875076E1,-4.978125381E1,5.237262387E1
1.530784246E1,-1.089375019E1,1.231875038E1,-5.000625229E1,5.264077006E1
1.531784246E1,-1.070625019E1,1.252500057E1,-5.049375153E1,5.311420126E1
1.532784246E1,-1.023750019E1,1.260000038E1,-5.118750381E1,5.370034419E1
1.533784246E1,-1.031250000E1,1.276875019E1,-5.154375076E1,5.409387101E1
1.534784246E1,-1.029375076E1,1.299375057E1,-5.214375305E1,5.471535288E1
1.535784246E1,-1.044375038E1,1.297500038E1,-5.246250153E1,5.504304337E1
1.536784246E1,-1.046250057E1,1.310625076E1,-5.313750076E1,5.572101681E1
1.537784246E1,-1.014375019E1,1.336875057E1,-5.400000381E1,5.654749837E1
1.538784246E1,-1.023750019E1,1.357500076E1,-5.471250153E1,5.729349770E1
1.539784246E1,-1.053750038E1,1.372500038E1,-5.533125305E1,5.797380541E1
1.540784246E1,-1.100625038E1,1.408125019E1,-5.581875229E1,5.861017200E1
1.541784246E1,-1.110000038E1,1.417500019E1,-5.664375305E1,5.943614556E1
1.542784246E1,-1.126875019E1,1.464375019E1,-5.746875381E1,6.036623075E1
1.543784246E1,-1.136250019E1,1.505625057E1,-5.836875153E1,6.134091821E1
1.544784246E1,-1.164375019E1,1.539375019E1,-5.953125381E1,6.258206328E1
1.545784246E1,-1.190625000E1,1.567500019E1,-6.067500305E1,6.378808992E1
1.546784246E1,-1.183125019E1,1.593750095E1,-6.178125381E1,6.489149205E1
1.547784246E1,-1.207500076E1,1.635000038E1,-6.303750229E1,6.623333640E1
1.548784246E1,-1.218750095E1,1.663125038E1,-6.459375000E1,6.780476538E1
1.549784246E1,-1.220625019E1,1.708125114E1,-6.609375000E1,6.934800266E1
1.550784246E1,-1.250625038E1,1.721250153E1,-6.746250153E1,7.073800690E1
1.551784246E1,-1.261875057E1,1.753125000E1,-6.933750153E1,7.262414688E1
1.552784246E1,-1.256250095E1,1.771875000E1,-7.091250610E1,7.416437186E1
1.553784246E1,-1.284375095E1,1.824375153E1,-7.280625153E1,7.614818888E1
1.554784246E1,-1.359375095E1,1.875000000E1,-7.515000153E1,7.863762010E1
1.555784246E1,-1.398750019E1,1.929375076E1,-7.773750305E1,8.130816909E1
1.556784246E1,-1.447500038E1,1.983750153E1,-8.051250458E1,8.417431613E1
1.557784246E1,-1.513125038E1,2.043750000E1,-8.343750000E1,8.722650142E1
1.558784246E1,-1.563750076E1,2.115000153E1,-8.685000610E1,9.074567513E1
1.559784246E1,-1.657500076E1,2.186250114E1,-9.035625458E1,9.442961584E1
1.560784246E1,-1.749375153E1,2.253750038E1,-9.410625458E1,9.833594163E1
1.561784246E1,-1.833750153E1,2.302500153E1,-9.766875458E1,1.020078442E2
1.562784246E1,-1.906875038E1,2.336250114E1,-1.015687561E2,1.059511015E2
1.563784246E1,-1.961250114E1,2.392500114E1,-1.054125061E2,1.098583284E2
1.564784246E1,-2.032500076E1,2.439375114E1,-1.095187531E2,1.140285842E2
1.565784246E1,-2.120625114E1,2.484375191E1,-1.139625015E2,1.185511234E2
1.566784246E1,-2.193750000E1,2.540625191E1,-1.186500015E2,1.233067492E2
1.567784246E1,-2.278125000E1,2.568750191E1,-1.233375015E2,1.280272330E2
1.568784246E1,-2.379375076E1,2.623125076E1,-1.282875061E2,1.330860823E2
1.569784246E1,-2.516250038E1,2.643750191E1,-1.336687622E2,1.385620111E2
1.570784246E1,-2.653125191E1,2.701875114E1,-1.393875122E2,1.444396026E2
1.571784246E1,-2.829375076E1,2.731875038E1,-1.454437561E2,1.506676364E2
1.572784246E1,-2.994375038E1,2.788125038E1,-1.520250092E2,1.574344172E2
1.573784246E1,-3.172500038E1,2.836875153E1,-1.587187500E2,1.643256015E2
1.574784246E1,-3.363750076E1,2.881875038E1,-1.660312500E2,1.718382315E2
1.575784246E1,-3.579375076E1,2.915625191E1,-1.736437531E2,1.796759099E2
1.576784246E1,-3.836250305E1,2.955000114E1,-1.817250061E2,1.880661109E2
1.577784246E1,-4.066875076E1,3.005625153E1,-1.903125000E2,1.969166656E2
1.578784246E1,-4.331250000E1,3.041250038E1,-1.991250153E2,2.060380172E2
1.579784246E1,-4.627500153E1,3.080625153E1,-2.085562592E2,2.158381665E2
1.580784246E1,-4.929375076E1,3.112500191E1,-2.182125092E2,2.258657538E2
1.581784246E1,-5.251875305E1,3.151875114E1,-2.286937561E2,2.367540605E2
1.582784246E1,-5.608125305E1,3.191250038E1,-2.394750061E2,2.480157115E2
1.583784246E1,-5.983125305E1,3.245625305E1,-2.510250092E2,2.600898737E2
1.584784246E1,-6.358125305E1,3.296250153E1,-2.632125244E2,2.727818455E2
1.585784246E1,-6.787500000E1,3.333750153E1,-2.758875122E2,2.860634965E2
1.586784246E1,-7.230000305E1,3.361875153E1,-2.896312561E2,3.004060176E2
1.587784246E1,-7.710000610E1,3.373125076E1,-3.037125244E2,3.151563195E2
1.588784246E1,-8.231250000E1,3.371250153E1,-3.186562500E2,3.308378547E2
1.589784246E1,-8.840625000E1,3.339375305E1,-3.343500061E2,3.474488946E2
1.590784246E1,-9.491250610E1,3.260625076E1,-3.505875244E2,3.646685669E2
1.591784246E1,-1.017375031E2,3.172500038E1,-3.676875000E2,3.828199222E2
1.592784246E1,-1.092562561E2,3.039375114E1,-3.861375122E2,4.024461305E2
1.593784246E1,-1.172437515E2,2.915625191E1,-4.055437622E2,4.231570954E2
1.594784246E1,-1.257000046E2,2.761875153E1,-4.252312622E2,4.442802189E2
1.595784246E1,-1.345312500E2,2.610000038E1,-4.460812683E2,4.666565816E2
1.596784246E1,-1.439062500E2,2.467500114E1,-4.676437683E2,4.899066835E2
1.597784246E1,-1.534312592E2,2.319375038E1,-4.897687683E2,5.137631242E2
1.598784246E1,-1.633312531E2,2.223750114E1,-5.128312988E2,5.386720206E2
1.599784246E1,-1.739625092E2,2.103750038E1,-5.364937744E2,5.643855960E2
1.600784246E1,-1.848937531E2,2.002500153E1,-5.601000366E2,5.901684095E2
1.601784246E1,-1.964812622E2,1.901250076E1,-5.840437622E2,6.165009957E2
1.602784246E1,-2.088187561E2,1.801875114E1,-6.080437622E2,6.431540757E2
1.603784246E1,-2.219250031E2,1.674375153E1,-6.318000488E2,6.698524926E2
1.604784246E1,-2.355750122E2,1.524375057E1,-6.550312500E2,6.962714247E2
1.605784246E1,-2.496000061E2,1.374375057E1,-6.774375000E2,7.220876817E2
1.606784246E1,-2.639812622E2,1.192500019E1,-6.987937622E2,7.470883713E2
1.607784246E1,-2.782875061E2,1.018125057E1,-7.185750122E2,7.706475473E2
1.608784246E1,-2.927062683E2,8.306250572E0,-7.365375366E2,7.926118193E2
1.609784246E1,-3.068625183E2,6.168750286E0,-7.525500488E2,8.127325726E2
1.610784246E1,-3.203625183E2,4.031250000E0,-7.666312866E2,8.308862279E2
1.611784246E1,-3.330187683E2,1.931250095E0,-7.779562988E2,8.462394653E2
1.612784246E1,-3.441375122E2,-1.312500089E-1,-7.864688110E2,8.584659779E2
1.613784246E1,-3.541125183E2,-2.325000048E0,-7.919437866E2,8.675114077E2
1.614784246E1,-3.624000244E2,-4.612500191E0,-7.940437622E2,8.728462345E2
1.615784246E1,-3.681000061E2,-6.937500477E0,-7.909688110E2,8.724548146E2
1.616784246E1,-3.714375000E2,-9.168750763E0,-7.844625244E2,8.680042250E2
1.617784246E1,-3.720187683E2,-1.080000019E1,-7.745062866E2,8.592872581E2
1.618784246E1,-3.697500000E2,-1.186875057E1,-7.611187744E2,8.462610227E2
1.619784246E1,-3.650812683E2,-1.218750095E1,-7.449000244E2,8.296438477E2
1.620784246E1,-3.585375061E2,-1.201875019E1,-7.257375488E2,8.095607349E2
1.621784246E1,-3.496312561E2,-1.078125000E1,-7.046062622E2,7.866563642E2
1.622784246E1,-3.390000000E2,-8.868750572E0,-6.816937866E2,7.613843139E2
1.623784246E1,-3.276750183E2,-6.318750381E0,-6.593812866E2,7.363385942E2
1.624784246E1,-3.152812500E2,-3.112500191E0,-6.363937988E2,7.102175874E2
1.625784246E1,-3.026812744E2,5.625000224E-2,-6.132562866E2,6.838853925E2
1.626784246E1,-2.900437622E2,3.318750143E0,-5.900250244E2,6.574693358E2
1.627784246E1,-2.773312683E2,6.093750477E0,-5.669437866E2,6.311695678E2
1.628784246E1,-2.652000122E2,8.681250572E0,-5.450250244E2,6.061837080E2
1.629784246E1,-2.535937653E2,1.059375000E1,-5.243062744E2,5.825110254E2
1.630784246E1,-2.428687592E2,1.190625000E1,-5.054812622E2,5.609262870E2
1.631784246E1,-2.334375153E2,1.252500057E1,-4.877437744E2,5.408733111E2
1.632784246E1,-2.253562622E2,1.239375019E1,-4.718437805E2,5.230445518E2
1.633784246E1,-2.181187592E2,1.198125076E1,-4.577437744E2,5.071969110E2
1.634784246E1,-2.123437653E2,1.102500057E1,-4.459875183E2,4.940812603E2
1.635784246E1,-2.077875061E2,1.010625076E1,-4.367062683E2,4.837252823E2
1.636784246E1,-2.045062561E2,8.887500763E0,-4.295812683E2,4.758590784E2
1.637784246E1,-2.027062531E2,7.781250477E0,-4.246875305E2,4.706483522E2
1.638784246E1,-2.023312531E2,6.900000095E0,-4.216875305E2,4.677669498E2
1.639784246E1,-2.027062531E2,6.187500477E0,-4.214062805E2,4.676658673E2
1.640784246E1,-2.043750153E2,5.906250000E0,-4.232437744E2,4.700418314E2
1.641784246E1,-2.075250092E2,5.681250095E0,-4.272937622E2,4.750566969E2
1.642784246E1,-2.118187561E2,5.868750095E0,-4.334625244E2,4.824845984E2
1.643784246E1,-2.173312531E2,6.000000000E0,-4.417875061E2,4.923871181E2
1.644784246E1,-2.237250061E2,6.243750095E0,-4.520812683E2,5.044495375E2
1.645784246E1,-2.311312561E2,6.281250477E0,-4.645125122E2,5.188766575E2
1.646784246E1,-2.392500153E2,6.356250286E0,-4.787625122E2,5.352518237E2
1.647784246E1,-2.486250153E2,6.281250477E0,-4.949812622E2,5.539497290E2
1.648784246E1,-2.585625000E2,5.812500000E0,-5.134687500E2,5.749247853E2
1.649784246E1,-2.694000244E2,5.231250286E0,-5.337937622E2,5.979460843E2
1.650784246E1,-2.811187744E2,4.275000095E0,-5.559750366E2,6.230202904E2
1.651784246E1,-2.937000122E2,3.393750191E0,-5.802750244E2,6.503770588E2
1.652784246E1,-3.071437683E2,2.531250000E0,-6.065437622E2,6.798816346E2
1.653784246E1,-3.217500000E2,1.837500095E0,-6.341062622E2,7.110676414E2
1.654784246E1,-3.370875244E2,1.181250095E0,-6.636937866E2,7.443915884E2
1.655784246E1,-3.531187744E2,1.031250000E0,-6.945000000E2,7.791175664E2
1.656784246E1,-3.698812561E2,1.312500000E0,-7.264312744E2,8.151786692E2
1.657784246E1,-3.875812683E2,1.668750048E0,-7.596937866E2,8.528520820E2
1.658784246E1,-4.062187805E2,1.893750072E0,-7.934625244E2,8.914034225E2
1.659784246E1,-4.258312683E2,1.706250072E0,-8.275687866E2,9.307014972E2
1.660784246E1,-4.463250122E2,1.275000095E0,-8.613187866E2,9.700915907E2
1.661784246E1,-4.676812744E2,5.437500477E-1,-8.939812622E2,1.008924461E3
1.662784246E1,-4.902000122E2,-9.187500477E-1,-9.244500122E2,1.046376950E3
1.663784246E1,-5.130187988E2,-2.587500095E0,-9.523687744E2,1.081758414E3
1.664784246E1,-5.355750122E2,-4.743750095E0,-9.766500244E2,1.113870893E3
1.665784246E1,-5.568187866E2,-6.956250191E0,-9.958312988E2,1.140953779E3
1.666784246E1,-5.754375000E2,-8.962500572E0,-1.009593811E3,1.162105118E3
1.667784246E1,-5.901937866E2,-1.089375019E1,-1.016493774E3,1.175460324E3
1.668784246E1,-5.996437988E2,-1.269375038E1,-1.015893799E3,1.179734727E3
1.669784246E1,-6.018187866E2,-1.432500076E1,-1.007231262E3,1.173416326E3
1.670784246E1,-5.959500122E2,-1.500000095E1,-9.895875244E2,1.155276974E3
1.671784246E1,-5.815687866E2,-1.522500038E1,-9.632625122E2,1.125312722E3
1.672784246E1,-5.586000366E2,-1.453125095E1,-9.286125488E2,1.083774157E3
1.673784246E1,-5.271187744E2,-1.318125057E1,-8.867437744E2,1.031669748E3
1.674784246E1,-4.886250305E2,-1.102500057E1,-8.390812988E2,9.710475772E2
1.675784246E1,-4.379812622E2,-7.237500191E0,-7.799437866E2,8.945346711E2
1.676784246E1,-3.842062683E2,-2.662500143E0,-7.183687744E2,8.146626551E2
1.677784246E1,-3.296812744E2,2.437500000E0,-6.556500244E2,7.338750838E2
1.678784246E1,-2.758500061E2,7.818750381E0,-5.938875122E2,6.548715415E2
1.679784246E1,-2.247000122E2,1.299375057E1,-5.337000122E2,5.792189880E2
1.680784246E1,-1.777875061E2,1.775625038E1,-4.757437744E2,5.081887648E2
1.681784246E1,-1.359562531E2,2.193750000E1,-4.208812561E2,4.428390096E2
1.682784246E1,-9.965625763E1,2.542500114E1,-3.690562744E2,3.831192165E2
1.683784246E1,-7.539375305E1,2.748750114E1,-3.278812561E2,3.375587339E2
1.684784246E1,-5.565000153E1,2.880000114E1,-2.900250244E2,2.967168305E2
1.685784246E1,-4.001250076E1,2.947500038E1,-2.560312500E2,2.608098481E2
1.686784246E1,-2.810625076E1,2.928750038E1,-2.257312622E2,2.293519604E2
1.687784246E1,-1.897500038E1,2.883750153E1,-1.989562531E2,2.019288062E2
1.688784246E1,-1.173750019E1,2.814375114E1,-1.759875031E2,1.786097446E2
1.689784246E1,-6.675000191E0,2.731875038E1,-1.562062531E2,1.587175581E2
1.690784246E1,-2.850000143E0,2.626875114E1,-1.393687592E2,1.418514040E2
1.691784246E1,-3.750000149E-2,2.514375114E1,-1.247437515E2,1.272525566E2
1.692784246E1,2.100000143E0,2.386875153E1,-1.126125031E2,1.151334145E2
1.693784246E1,3.693750143E0,2.272500038E1,-1.021875076E2,1.047490150E2
1.694784246E1,4.743750095E0,2.184375000E1,-9.330000305E1,9.594031034E1
1.695784246E1,5.306250095E0,2.064375114E1,-8.611875153E1,8.871730449E1
1.696784246E1,5.550000191E0,1.946250153E1,-7.961250305E1,8.214464140E1
1.697784246E1,5.925000191E0,1.835625076E1,-7.430625153E1,7.676898192E1
1.698784246E1,5.887500286E0,1.734375000E1,-6.976875305E1,7.213284429E1
1.699784246E1,5.925000191E0,1.646250153E1,-6.601875305E1,6.829784285E1
1.700784246E1,5.775000095E0,1.588125038E1,-6.264375305E1,6.488300653E1
1.701784246E1,5.568750381E0,1.511250019E1,-5.973750305E1,6.187057389E1
1.702784246E1,5.343750000E0,1.421250057E1,-5.713125229E1,5.911455679E1
1.703784246E1,5.306250095E0,1.376250076E1,-5.482500076E1,5.677449626E1
1.704784246E1,4.912500381E0,1.314375019E1,-5.325000381E1,5.506771954E1
1.705784246E1,4.500000000E0,1.250625038E1,-5.156250381E1,5.324798680E1
1.706784246E1,4.556250095E0,1.213125038E1,-5.043750381E1,5.207560313E1
1.707784246E1,4.556250095E0,1.166250038E1,-4.912500381E1,5.069555533E1
1.708784246E1,4.312500000E0,1.113750076E1,-4.796250153E1,4.942714975E1
1.709784246E1,3.975000143E0,1.093125057E1,-4.715625000E1,4.856958698E1
1.710784246E1,4.106250286E0,1.068750000E1,-4.648125076E1,4.787056110E1
1.711784246E1,3.918750048E0,1.035000038E1,-4.578750229E1,4.710599193E1
1.712784246E1,4.125000000E0,1.023750019E1,-4.515000153E1,4.647950810E1
1.713784246E1,4.106250286E0,1.031250000E1,-4.477500153E1,4.613035562E1
1.714784246E1,4.012500286E0,1.005000019E1,-4.426875305E1,4.557219722E1
1.715784246E1,3.975000143E0,9.881250381E0,-4.380000305E1,4.507637965E1
1.716784246E1,3.975000143E0,9.712500572E0,-4.346250153E1,4.471154585E1
1.717784246E1,4.031250000E0,9.487500191E0,-4.303125000E1,4.424875267E1
1.718784246E1,3.825000048E0,9.393750191E0,-4.271250153E1,4.390023866E1
1.719784246E1,3.768750191E0,9.375000000E0,-4.243125153E1,4.361771669E1
1.720784246E1,3.525000095E0,9.093750000E0,-4.196250153E1,4.308101031E1
1.721784246E1,3.506250143E0,8.831250191E0,-4.162500000E1,4.269573041E1
1.722784246E1,3.693750143E0,8.700000763E0,-4.113750076E1,4.220933276E1
1.723784246E1,3.468750238E0,8.475000381E0,-4.110000229E1,4.210781457E1
1.724784246E1,3.468750238E0,8.362500191E0,-4.078125000E1,4.177408275E1
1.725784246E1,3.525000095E0,8.118750572E0,-4.070625305E1,4.165739759E1
1.726784246E1,3.600000143E0,8.156250000E0,-4.063125229E1,4.159787348E1
1.727784246E1,3.543750048E0,7.968750477E0,-4.044375229E1,4.137337607E1
1.728784246E1,3.543750048E0,7.950000286E0,-4.038750076E1,4.131477807E1
1.729784246E1,3.393750191E0,7.668750286E0,-4.040625000E1,4.126732740E1
1.730784246E1,3.131250143E0,7.668750286E0,-4.021875000E1,4.106290674E1
1.731784246E1,3.168750048E0,7.875000477E0,-4.012500000E1,4.101307394E1
1.732784246E1,3.112500191E0,7.837500095E0,-4.021875000E1,4.109333178E1
1.733784246E1,2.925000191E0,7.781250477E0,-3.995625305E1,4.081183215E1
1.734784246E1,2.831250191E0,7.725000381E0,-3.982500076E1,4.066598449E1
1.735784246E1,3.131250143E0,7.575000286E0,-3.973125076E1,4.056793862E1
1.736784246E1,2.925000191E0,7.668750286E0,-3.948750305E1,4.033147969E1
1.737784246E1,3.018750191E0,7.837500095E0,-3.922500229E1,4.011408811E1
1.738784246E1,3.112500191E0,7.875000477E0,-3.931875229E1,4.022023833E1
