timestamp,Abs,MagX,MagY,MagZ
1672328317.150556,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.151784,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.152961,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.154104,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.155721,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.157017,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.160842,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.1609,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.160918,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.164746,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.1648,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.165053,109.95960606673539,64.347824,-62.173916,63.913040
1672328317.16584,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.167167,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.168442,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.169581,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.173229,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.173541,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.173707,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.174726,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.175962,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.177152,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.178632,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.182018,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.182081,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.18236,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.183842,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.185162,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.186473,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.187928,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.190153,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.190667,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.19148,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.192675,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.194057,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.197825,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.19845,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.198469,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.19926,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.200967,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.202168,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.203371,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.206441,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.206678,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.351556,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.352743,110.22317668719688,64.782608,-61.739128,64.347824
1672328317.358443,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.359715,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.363592,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.363629,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.363814,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.365122,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.366546,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.367896,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.371819,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.371851,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.372325,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.374147,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.375461,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.376749,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.3797,110.4792767853638,64.347824,-61.739128,65.217392
1672328317.380303,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.381773,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.383079,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.384352,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.386441,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.38872,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.388862,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.390236,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.391533,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.392844,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.396846,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.396879,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.397059,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.39842,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.399712,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.401234,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.404952,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.404999,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.405326,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.40667,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.407961,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.409436,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.412881,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.412911,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.41346,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.414918,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.416572,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.417812,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.419157,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.422229,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.422709,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.424308,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.425591,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.426913,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.430037,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.430574,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.432023,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.433505,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.434718,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.437974,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.438005,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.556197,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.557772,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.558913,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.563,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.563034,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.563465,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.56485,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.566341,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.567844,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.569031,109.47028007309419,64.347824,-61.304348,63.913040
1672328317.572522,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.572566,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.573315,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.574785,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.576892,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.580468,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.580514,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.581817,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.583114,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.584394,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.588236,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.588268,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.588481,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.590103,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.591373,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.592925,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.596123,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.596156,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.597146,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.598415,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.599694,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.601183,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.602485,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.605515,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.605543,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.606588,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.608136,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.609415,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.613435,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.613463,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.613624,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.614894,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.616394,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.617686,109.71435212303338,64.347824,-61.739128,63.913040
1672328317.763172,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.763226,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.763658,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.764816,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.76615,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.767268,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.768434,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.769904,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.7732,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.773229,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.773667,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.774726,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.775898,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.777256,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.781897,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.782142,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.782314,109.4823672041304,64.347824,-60.869564,64.347824
1672328317.783086,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.784276,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.7855,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.786613,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.790168,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.790571,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.790599,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.791473,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.793098,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.798245,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.799606,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.800859,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.802056,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.803426,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.806475,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.807515,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.808623,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.810124,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.811361,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.814227,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.814253,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.815486,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.81666,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.817899,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.819122,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.822461,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.822645,109.72641461848814,64.782608,-61.304348,63.913040
1672328317.965595,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.966443,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.96781,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.968935,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.9701,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.97161,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.973458,109.96991819367534,64.782608,-61.739128,63.913040
1672328317.974068,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.974745,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.975869,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.976995,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.978108,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.982024,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.982058,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.982072,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.982603,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.983863,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.984997,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.986346,109.23085467696094,64.782608,-60.869564,63.478260
1672328317.987462,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.99038,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.990412,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.990874,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.991949,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.993311,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.994567,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.995478,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.998475,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.998501,109.99054863881568,65.652176,-61.304348,63.478260
1672328317.999047,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.000124,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.001295,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.002413,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.00353,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.006451,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.006478,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.007009,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.008023,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.172754,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.172945,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.172982,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.173699,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.174829,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.175949,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.177078,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.180944,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.180977,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.180992,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.181978,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.183109,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.184336,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.189304,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.190303,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.191612,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.192728,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.193856,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.196855,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.196892,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.197273,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.198399,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.199506,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.200631,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.201738,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.202857,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.20396,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.205129,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.206181,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.207297,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.208364,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.209526,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.212613,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.212637,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.213045,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.214178,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.215307,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.216373,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.217489,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.220918,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.221102,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.22113,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.375957,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.379186,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.379434,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.380751,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.382342,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.383761,109.98367383500954,65.652176,-61.739128,63.043480
1672328318.38521,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.389406,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.389437,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.390145,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.391552,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.393044,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.395233,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.39772,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.398183,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.399586,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.401049,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.402652,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.405884,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.405915,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.407265,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.408711,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.410274,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.414081,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.414116,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.41503,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.416424,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.418566,109.7488085658598,66.086952,-61.739128,62.173916
1672328318.422731,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.422779,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.423088,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.424779,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.426264,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.427638,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.430688,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.430925,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.432872,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.434366,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.438926,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.43896,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.440155,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.441647,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.443152,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.44697,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.447004,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.448066,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.449487,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.45092,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.453178,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.455035,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.455883,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.457297,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.458743,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.460391,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.46752,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.46886,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.472798,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.580675,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.582312,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.583583,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.585221,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.589381,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.589437,109.24297289993135,65.652176,-61.304348,62.173916
1672328318.589454,109.24297289993135,65.652176,-61.304348,62.173916
