timestamp,Abs,MagX,MagY,MagZ
1672327082.206519,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.207632,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.208792,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.210041,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.211903,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.213822,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.213852,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.214539,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.215833,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.216863,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.218249,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.219164,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.222293,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.222369,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.223033,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.223973,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.225147,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.226284,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.22746,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.230656,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.230696,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.230936,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.232282,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.233344,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.234383,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.235592,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.23911,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.239455,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.239516,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.240174,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.241571,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.242718,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.243712,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.245217,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.247871,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.248194,110.96756051944666,65.217392,-62.608696,64.347824
1672327082.248413,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.249591,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.25074,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.251777,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.256303,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.256959,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.257014,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.257034,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.257946,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.258893,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.260116,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.261146,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.26513,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.26519,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.407843,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.408754,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.409926,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.412804,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.413026,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.413361,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.414404,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.415443,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.41664,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.417774,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.420822,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.421046,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.421346,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.422484,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.423536,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.424705,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.425783,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.429583,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.429627,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.429642,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.430307,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.431367,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.432528,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.43363,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.434779,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.437767,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.437797,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.438187,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.440894,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.440925,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.441506,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.442569,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.443755,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.444775,111.21344812263956,65.217392,-63.043480,64.347824
1672327082.446228,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.448808,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.448841,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.450007,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.613567,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.613791,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.614905,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.616052,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.617089,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.618287,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.621441,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.621474,110.21975114599161,65.217392,-62.173916,63.478260
1672327082.621786,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.622826,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.623845,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.625028,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.62635,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.627572,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.630009,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.630038,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.630756,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.63192,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.633066,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.633982,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.637947,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.637982,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.638007,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.638623,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.639785,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.640928,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.641955,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.643141,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.644268,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.647415,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.64746,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.647661,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.648748,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.649878,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.65094,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.652164,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.655366,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.655407,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.655565,110.72283649267206,65.652176,-62.608696,63.478260
1672327082.656611,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.657723,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.658759,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.66001,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.817404,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.818304,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.819471,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.820593,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.822063,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.823028,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.824408,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.825965,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.826875,111.21854731152973,65.652176,-63.043480,63.913040
1672327082.828116,111.21854731152973,65.652176,-63.043480,63.913040
1672327082.829275,111.21854731152973,65.652176,-63.043480,63.913040
1672327082.830449,111.21854731152973,65.652176,-63.043480,63.913040
1672327082.833589,111.21854731152973,65.652176,-63.043480,63.913040
1672327082.833625,111.21854731152973,65.652176,-63.043480,63.913040
1672327082.833852,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.834695,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.83606,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.837103,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.838292,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.839839,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.842122,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.842147,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.842768,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.846001,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.84603,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.846229,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.847247,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.848382,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.849516,110.96244982801012,65.217392,-63.043480,63.913040
1672327082.850892,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.854539,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.854576,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.854591,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.855659,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.856705,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.85779,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.858913,110.71600478767142,65.217392,-62.608696,63.913040
1672327082.860066,110.71600478767142,65.217392,-62.608696,63.913040
1672327083.022151,110.71600478767142,65.217392,-62.608696,63.913040
1672327083.023191,110.71600478767142,65.217392,-62.608696,63.913040
1672327083.024368,110.71600478767142,65.217392,-62.608696,63.913040
1672327083.025455,110.71600478767142,65.217392,-62.608696,63.913040
1672327083.026565,110.71600478767142,65.217392,-62.608696,63.913040
1672327083.027672,110.71600478767142,65.217392,-62.608696,63.913040
1672327083.030718,110.71600478767142,65.217392,-62.608696,63.913040
1672327083.031095,110.72283649267206,65.652176,-62.608696,63.478260
1672327083.033983,110.72283649267206,65.652176,-62.608696,63.478260
1672327083.034011,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.035705,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.331441,110.71259224866729,65.217392,-63.043480,63.478260
1672327083.332393,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.333701,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.335121,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.431023,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.431082,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.433668,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.435118,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.436387,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.438883,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.439309,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.440438,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.441757,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.443383,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.446835,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.446868,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.447391,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.448855,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.45035,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.451558,110.96244982801012,65.217392,-63.043480,63.913040
1672327083.45417,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.454772,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.455566,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.45683,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.458277,111.48592865442497,66.521744,-63.043480,63.478260
1672327083.459956,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.463959,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.46419,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.464439,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.465646,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.466787,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.467958,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.469426,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.472416,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.472456,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.47366,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.474882,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.476067,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.477564,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.480493,110.97948443595827,66.086952,-63.043480,63.043480
1672327083.48052,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.481658,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.588467,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.588523,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.589358,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.590743,110.73307730746545,66.086952,-62.608696,63.043480
1672327083.591999,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.593236,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.596459,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.59649,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.597012,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.604753,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.607607,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.611918,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.615297,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.619175,111.7222063840466,66.086952,-63.478260,63.913040
1672327083.622199,111.21854731152973,65.652176,-63.043480,63.913040
1672327083.62436,111.21854731152973,65.652176,-63.043480,63.913040
1672327083.627912,111.21854731152973,65.652176,-63.043480,63.913040
1672327083.631657,111.21854731152973,65.652176,-63.043480,63.913040
1672327083.638226,111.21854731152973,65.652176,-63.043480,63.913040
1672327083.639761,111.21854731152973,65.652176,-63.043480,63.913040
1672327083.74122,111.21854731152973,65.652176,-63.043480,63.913040
1672327083.742359,111.21854731152973,65.652176,-63.043480,63.913040
1672327083.748868,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.748927,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.751807,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.753596,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.756911,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.764744,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.767796,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.772619,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.775225,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.78084,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.783055,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.788355,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.790179,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.794182,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.797808,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.801312,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.802713,110.96756051944666,65.217392,-62.608696,64.347824
1672327083.807622,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.813643,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.815144,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.81796,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.821806,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.826029,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.831358,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.833124,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.836897,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.842737,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.847629,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.851634,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.85564,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.859687,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.864412,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.867611,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.872376,111.22024695793363,65.217392,-62.608696,64.782608
1672327083.875646,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.8805,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.883907,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.888685,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.891744,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.896836,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.898517,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.901557,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.907459,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.914257,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.915423,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.916777,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.922542,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.930425,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.931408,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.93845,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.938483,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.946566,111.23214617902369,64.782608,-62.173916,65.652176
1672327083.946787,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.048805,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.048867,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.049527,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.056831,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.058362,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.059531,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.060696,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.064819,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.064861,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.064876,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.066355,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.06775,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.06903,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.072732,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.072964,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.07324,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.074433,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.075733,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.076929,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.078838,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.081382,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.081411,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.082478,111.23214617902369,64.782608,-62.173916,65.652176
1672327084.08376,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.085173,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.089321,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.089353,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.091611,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.099509,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.100643,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.10752,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.109073,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.111828,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.119908,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.122438,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.12353,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.130496,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.131614,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.135546,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.139892,111.21854731152973,63.913040,-63.043480,65.652176
1672327084.144165,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.148927,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.155533,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.156638,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.251099,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.25233,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.253511,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.256896,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.256929,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.257532,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.258737,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.25991,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.261146,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.264999,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.265186,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.26523,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.266352,111.47574748438471,63.913040,-63.043480,66.086952
1672327084.267426,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.268593,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.273185,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.273229,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.273245,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.274131,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.275375,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.276825,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.277998,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.281601,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.281633,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.281827,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.28293,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.284109,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.285605,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.286772,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.29028,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.29032,110.47072341619892,63.913040,-62.173916,65.217392
1672327084.290689,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.291967,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.29318,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.294339,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.298612,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.456185,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.457202,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.458382,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.459862,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.461067,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.464284,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.464315,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.46483,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.466017,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.467182,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.468369,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.472455,110.2420427027805,63.913040,-61.304348,65.652176
1672327084.472487,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.472502,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.473609,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.474753,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.476211,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.477339,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.48076,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.480808,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.481138,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.482602,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.483788,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.48517,110.22317668719688,64.347824,-61.739128,64.782608
1672327084.488926,110.22317668719688,64.347824,-61.739128,64.782608
